STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
Gujarat,45,Naranpura,4 Nota,,,,NOTA,NOTA,2619,18,2637,1.89,250238
Gujarat,45,Naranpura,5 Senma Shaileshkumar Bhikhalal (girish Ravat),MALE,37,SC,BSP,Elephant,1029,3,1032,0.74,250238
Gujarat,45,Naranpura,6 Pujabhai Virabhai Salat,MALE,40,GENERAL,BTJP,Trumpet,613,2,615,0.44,250238
TURN OUT,,,,,,TOTAL:,,,139086,503,139589,55.78,
Gujarat,46,Nikol,1 Jagdish Vishwakarma,MALE,49,GENERAL,BJP,Lotus,93400,314,93714,61.73,257046
Gujarat,46,Nikol,2 Ranjitsinh Barad,MALE,50,GENERAL,INC,Hand,38354,162,38516,25.37,257046
Gujarat,46,Nikol,3 Ashokbhai Gajera,MALE,52,GENERAL,AAAP,Broom,14540,271,14811,9.76,257046
Gujarat,46,Nikol,4 Nota,,,,NOTA,NOTA,1927,12,1939,1.28,257046
Gujarat,46,Nikol,5 Kalpesh N. Shete (advocate),MALE,42,GENERAL,GSNJP,CCTV Camera,716,0,716,0.47,257046
Gujarat,46,Nikol,6 Kazi Mohmmed Salim,MALE,31,GENERAL,SP,Bicycle,445,0,445,0.29,257046
Gujarat,46,Nikol,7 Maheriya Alpeshbhai (lalabhai),MALE,38,GENERAL,IND,Apple,390,3,393,0.26,257046
Gujarat,46,Nikol,8 Hafiz Ansari,MALE,29,GENERAL,IND,Sewing machine,392,0,392,0.26,257046
Gujarat,46,Nikol,9 Amjadhussain Shaikh,MALE,45,GENERAL,IND,Gas cylinder,235,0,235,0.15,257046
Gujarat,46,Nikol,10 Geetaben Patel,FEMALE,54,GENERAL,IND,Auto- rickshaw,198,1,199,0.13,257046
Gujarat,46,Nikol,11 Kalpeshbhai Khamar,MALE,54,GENERAL,RMNMP,Mike,192,1,193,0.13,257046
Gujarat,46,Nikol,12 Samir Rajeshkumar Upadhyay,MALE,41,GENERAL,SSJPS,Tooth brush,140,0,140,0.09,257046
Gujarat,46,Nikol,13 Dharmendra Kumar Pandey,MALE,28,GENERAL,JSVP,Scissors,124,0,124,0.08,257046
TURN OUT,,,,,,TOTAL:,,,151053,764,151817,59.06,
Gujarat,47,Naroda,1 Kukrani Payal Manojkumar,FEMALE,29,GENERAL,BJP,Lotus,112194,573,112767,71.49,296792
Gujarat,47,Naroda,2 Omprakash Darogaprasad Tiwari,MALE,52,GENERAL,AAAP,Broom,28603,651,29254,18.54,296792
Gujarat,47,Naroda,3 Meghraj Dodwani,MALE,65,GENERAL,NCP,Clock,7967,60,8027,5.09,296792
Gujarat,47,Naroda,4 Nota,,,,NOTA,NOTA,1461,24,1485,0.94,296792
Gujarat,47,Naroda,5 Sharma Brijeshkumar Ujagarlal,MALE,42,GENERAL,IND,Glass tumbler,1316,0,1316,0.83,296792
Gujarat,47,Naroda,6 Suthar Amit,MALE,46,GENERAL,IND,Helmet,901,4,905,0.57,296792
Gujarat,47,Naroda,7 Gohil Mahendrasinh Laxmansinh,MALE,46,GENERAL,IND,Computer,694,12,706,0.45,296792
Gujarat,47,Naroda,8 Gautambhai B Trivedi,MALE,46,GENERAL,BHNGSRP,Auto- rickshaw,538,3,541,0.34,296792
Gujarat,47,Naroda,9 Prajapati Nitaben Mukeshkumar,FEMALE,40,GENERAL,GAGUP,Ganna kisan,520,6,526,0.33,296792
Gujarat,47,Naroda,10 Dipaben Nileshbhai Santwani,FEMALE,41,GENERAL,IND,Letter box,376,2,378,0.24,296792
Gujarat,47,Naroda,11 Prakashsingh Sundersingh Rajput,MALE,44,GENERAL,JNMNP,Gas cylinder,271,1,272,0.17,296792
Gujarat,47,Naroda,12 Pandey Jyotiben Manojbhai,FEMALE,36,GENERAL,SWNTRABYKT,Mike,265,0,265,0.17,296792
Gujarat,47,Naroda,13 Patel Mittal Kanubhai,FEMALE,31,GENERAL,BTJP,Trumpet,256,5,261,0.17,296792
Gujarat,47,Naroda,14 Gulwani Ramkumar Baliramji,MALE,48,GENERAL,IND,Phone charger,254,2,256,0.16,296792
Gujarat,47,Naroda,15 Vishram Dhruvsinh Sikarvar,MALE,27,GENERAL,PPSP,Pot,204,1,205,0.13,296792
Gujarat,47,Naroda,16 Selukar Rakesh Sureshbhai,MALE,26,GENERAL,JSVP,Scissors,202,1,203,0.13,296792
Gujarat,47,Naroda,17 Tatad Archanaben Gautambhai,FEMALE,41,GENERAL,JSDP,Tyres,193,1,194,0.12,296792
Gujarat,47,Naroda,18 Patel Satyamkumar K,MALE,34,GENERAL,SVPP,Whistle,186,2,188,0.12,296792
TURN OUT,,,,,,TOTAL:,,,156401,1348,157749,53.15,
Gujarat,48,Thakkarbapa Nagar,1 Kanchanben Vinubhai Radadiya,FEMALE,54,GENERAL,BJP,Lotus,89050,359,89409,65.66,243623
Gujarat,48,Thakkarbapa Nagar,2 Vijaykumar C. Brahmabhatt (vijay Barot),MALE,61,GENERAL,INC,Hand,25403,207,25610,18.81,243623
Gujarat,48,Thakkarbapa Nagar,3 Sanjay Mori,MALE,35,GENERAL,AAAP,Broom,17010,446,17456,12.82,243623
Gujarat,48,Thakkarbapa Nagar,4 Nota,,,,NOTA,NOTA,1891,19,1910,1.4,243623
Gujarat,48,Thakkarbapa Nagar,5 Shaikh Usmanbhai Ibrahimbhai,MALE,68,GENERAL,IND,Tube light,460,0,460,0.34,243623
Gujarat,48,Thakkarbapa Nagar,6 Hitendrakumar Madhabhai Patel,MALE,32,GENERAL,SWNTRABYKT,Mike,289,1,290,0.21,243623
Gujarat,48,Thakkarbapa Nagar,7 Radhna Vinaysinh,FEMALE,35,GENERAL,SVPP,Whistle,273,4,277,0.2,243623
Gujarat,48,Thakkarbapa Nagar,8 Kshatriya Ranjitsinh Ramanandsinh,MALE,48,GENERAL,GAGUP,Ganna kisan,258,3,261,0.19,243623
Gujarat,48,Thakkarbapa Nagar,9 Desai Parth Raghunath,MALE,28,GENERAL,IND,Glass tumbler,246,1,247,0.18,243623
Gujarat,48,Thakkarbapa Nagar,10 Parmar Arvindkumar Babubhai,MALE,47,SC,IND,Gas cylinder,238,6,244,0.18,243623
TURN OUT,,,,,,TOTAL:,,,135118,1046,136164,55.89,
Gujarat,49,Bapunagar,1 Dineshsinh Rajendrasinh Kushwaha,MALE,54,GENERAL,BJP,Lotus,59133,332,59465,48.85,207631
Gujarat,49,Bapunagar,2 Himmatsinh Patel,MALE,61,GENERAL,INC,Hand,47066,329,47395,38.94,207631
Gujarat,49,Bapunagar,3 Rajeshbhai Dixit,MALE,47,GENERAL,AAAP,Broom,6135,249,6384,5.24,207631
Gujarat,49,Bapunagar,4 Altafkhan Jabbarkhan Pathan,MALE,46,GENERAL,SP,Bicycle,3669,2,3671,3.02,207631
Gujarat,49,Bapunagar,5 Nota,,,,NOTA,NOTA,856,15,871,0.72,207631
Gujarat,49,Bapunagar,6 Nandoliya Harshad Babubhai,MALE,49,SC,IND,Laptop,637,0,637,0.52,207631
Gujarat,49,Bapunagar,7 Jayesh Ganpatbhai Makwana,MALE,50,GENERAL,IND,Bucket,615,0,615,0.51,207631
Gujarat,49,Bapunagar,8 Naginkumar Chimanlal Solanki,MALE,48,SC,BSP,Elephant,521,3,524,0.43,207631
Gujarat,49,Bapunagar,9 Parmar Saurabh Bharatbhai,MALE,28,GENERAL,IND,Belt,245,0,245,0.2,207631
Gujarat,49,Bapunagar,10 Vinodbhai Muljibhai Parmar,MALE,36,SC,IND,Ganna kisan,170,3,173,0.14,207631
Gujarat,49,Bapunagar,11 Ansari Almasjaha Nisharahmed,FEMALE,55,GENERAL,IND,Almirah,145,0,145,0.12,207631
Gujarat,49,Bapunagar,12 Prahladbhai Shakrabhai Parmar,MALE,58,SC,IND,Ship,140,0,140,0.12,207631
Gujarat,49,Bapunagar,13 Manjulaben Ranchhodbhai Parmar,FEMALE,31,SC,IND,Gas cylinder,129,0,129,0.11,207631
Gujarat,49,Bapunagar,14 Vishal Dineshbhai Makwana,MALE,25,SC,IND,Auto- rickshaw,126,0,126,0.1,207631
Gujarat,49,Bapunagar,15 Mohammadhusain Liyakatahusain Ansari,MALE,67,GENERAL,LoRP,Telephone,119,2,121,0.1,207631
Gujarat,49,Bapunagar,16 Parmar Vipulbhai Mansukhbhai,MALE,29,SC,IND,Bat,109,0,109,0.09,207631
Gujarat,49,Bapunagar,17 Gafurkhan Pathan,MALE,43,GENERAL,IND,Balloon,105,0,105,0.09,207631
Gujarat,49,Bapunagar,18 Shakilabanu Moyusuf Ansari,FEMALE,43,GENERAL,IND,Black board,102,0,102,0.08,207631
Gujarat,49,Bapunagar,19 Laxmiben Kanubhai Vaghela,FEMALE,41,GENERAL,IND,Gas stove,101,1,102,0.08,207631
Gujarat,49,Bapunagar,20 Vijay Naranbhai Sengal,MALE,44,SC,BSDL,Stethoscope,81,1,82,0.07,207631
Gujarat,49,Bapunagar,21 Salmankhan Samikhan Pathan,MALE,55,GENERAL,IND,Brief case,77,0,77,0.06,207631
Gujarat,49,Bapunagar,22 Shaikh Mohammedjaved Ilyas,MALE,41,GENERAL,LSWP,Air conditioner,74,0,74,0.06,207631
Gujarat,49,Bapunagar,23 Istiyakahmed Siddiqui,MALE,56,GENERAL,JSDP,Tyres,67,0,67,0.06,207631
Gujarat,49,Bapunagar,24 Kiritbhai Govindbhai Chauhan,MALE,48,SC,RTORP,Pressure cooker,66,0,66,0.05,207631
Gujarat,49,Bapunagar,25 Tiwari Akash Rammilan,MALE,26,GENERAL,JSVP,Scissors,58,1,59,0.05,207631
Gujarat,49,Bapunagar,26 Chavada Jyotsanaben Somabhai,FEMALE,49,GENERAL,SVPP,Whistle,57,1,58,0.05,207631
Gujarat,49,Bapunagar,27 Mahendrabhai Chavda,MALE,48,SC,IND,Binoculars,56,0,56,0.05,207631
Gujarat,49,Bapunagar,28 Rasulbhai Dolubhai Rathod,MALE,67,GENERAL,IND,Phone charger,48,1,49,0.04,207631
Gujarat,49,Bapunagar,29 Rakesh Kanubhai Mahida,MALE,45,GENERAL,IND,Biscuit,46,1,47,0.04,207631
Gujarat,49,Bapunagar,30 Pathan Emtiazkhan Sidkhan,MALE,45,GENERAL,JD(U),Arrow,29,1,30,0.02,207631
TURN OUT,,,,,,TOTAL:,,,120782,942,121724,58.63,
Gujarat,50,Amraiwadi,1 Dr. Hasmukh Patel,MALE,54,GENERAL,BJP,Lotus,93670,324,93994,58.98,296798
Gujarat,50,Amraiwadi,2 Dharmendrabhai Shantilal Patel (dhambhai),MALE,47,GENERAL,INC,Hand,50392,330,50722,31.83,296798
Gujarat,50,Amraiwadi,3 Vinay Nandlal Gupta,MALE,50,GENERAL,AAAP,Broom,7552,235,7787,4.89,296798
Gujarat,50,Amraiwadi,4 Rathod Yalpeshkumar Pravinbhai,MALE,25,SC,BSP,Elephant,1519,10,1529,0.96,296798
Gujarat,50,Amraiwadi,5 Nota,,,,NOTA,NOTA,1203,21,1224,0.77,296798
Gujarat,50,Amraiwadi,6 Parmar Rameshbhai Kishorbhai,MALE,66,SC,CPI,Ears of corn and sickle,687,0,687,0.43,296798
Gujarat,50,Amraiwadi,7 Sanjaybhai Dahyabhai Patel,MALE,57,GENERAL,IND,Ludo,666,1,667,0.42,296798
Gujarat,50,Amraiwadi,8 Solanki Vinodbhai Bodhabhai,MALE,37,SC,IND,Diesel pump,629,1,630,0.4,296798
Gujarat,50,Amraiwadi,9 Gautambhai Sadabhai Parmar,MALE,44,SC,GAGUP,Ganna kisan,469,1,470,0.29,296798
Gujarat,50,Amraiwadi,10 Bharwad Anilkumar Jitubhai (anil Amdavadi),MALE,40,SC,BARESP,Man blowing turha,457,4,461,0.29,296798
Gujarat,50,Amraiwadi,11 Gyanendra Dayanand Vishwakarma,MALE,39,GENERAL,SP,Bicycle,327,1,328,0.21,296798
Gujarat,50,Amraiwadi,12 Baghel Rajesh Vishvanathsingh,MALE,44,GENERAL,VINPA,Battery torch,200,0,200,0.13,296798
Gujarat,50,Amraiwadi,13 Satish Hiralal Soni,MALE,33,GENERAL,APNJNTP,Auto- rickshaw,162,1,163,0.1,296798
Gujarat,50,Amraiwadi,14 Bharat Jain,MALE,34,GENERAL,JSDP,Tyres,130,0,130,0.08,296798
Gujarat,50,Amraiwadi,15 Parmar Bakulaben Ukabhai,FEMALE,52,SC,RaNP,Pot,126,1,127,0.08,296798
Gujarat,50,Amraiwadi,16 Neeraj Shivsagar Shukla,MALE,31,GENERAL,JSVP,Scissors,102,1,103,0.06,296798
Gujarat,50,Amraiwadi,17 Patel Maheshkumar Somabhai,MALE,44,GENERAL,PPSP,Rubber stamp,71,0,71,0.04,296798
Gujarat,50,Amraiwadi,18 Bhatt Sunilkumar Narendrabhai,MALE,42,GENERAL,RTORP,Pressure cooker,68,0,68,0.04,296798
TURN OUT,,,,,,TOTAL:,,,158430,931,159361,53.69,
Gujarat,51,Dariapur,1 Kaushikbhai Sukhlal Jain (kaushik Jain),MALE,59,GENERAL,BJP,Lotus,61090,400,61490,49.05,209940
Gujarat,51,Dariapur,2 Gyasuddin Habibuddeen Shaikh,MALE,59,GENERAL,INC,Hand,55847,158,56005,44.67,209940
Gujarat,51,Dariapur,3 Tajmohammed Habibbhai Kureshi,MALE,48,GENERAL,AAAP,Broom,4164,195,4359,3.48,209940
Gujarat,51,Dariapur,4 Hasankhan Samsherkhan Pathan (hasanlala),MALE,66,GENERAL,AIMIM,Kite,1771,1,1772,1.41,209940
Gujarat,51,Dariapur,5 Nota,,,,NOTA,NOTA,1276,14,1290,1.03,209940
Gujarat,51,Dariapur,6 Solanki Dipeshbhai Parmanandbhai,MALE,36,GENERAL,IND,Auto- rickshaw,204,8,212,0.17,209940
Gujarat,51,Dariapur,7 Mo. Tahir Alimiya,MALE,34,GENERAL,DHBHP,Football player,140,2,142,0.11,209940
Gujarat,51,Dariapur,8 Gulamrashul Gulamnabi Bagban (bataka Wala),MALE,68,GENERAL,IND,Football,96,0,96,0.08,209940
TURN OUT,,,,,,TOTAL:,,,124588,778,125366,59.72,
Gujarat,52,Jamalpur - Khadia,1 Imran Khedawala,MALE,56,GENERAL,INC,Hand,58235,252,58487,45.88,217940
Gujarat,52,Jamalpur - Khadia,2 Bhushan Ashok Bhatt,MALE,59,GENERAL,BJP,Lotus,44649,180,44829,35.17,217940
Gujarat,52,Jamalpur - Khadia,3 Sabirbhai Kabliwala,MALE,58,GENERAL,AIMIM,Kite,15655,22,15677,12.3,217940
Gujarat,52,Jamalpur - Khadia,4 Harunbhai. F. Nagori,MALE,46,GENERAL,AAAP,Broom,5785,102,5887,4.62,217940
Gujarat,52,Jamalpur - Khadia,5 Nota,,,,NOTA,NOTA,1527,7,1534,1.2,217940
Gujarat,52,Jamalpur - Khadia,6 Bukeliya Hiteshbhai Sanjaybhai,MALE,28,GENERAL,RPWP,Camera,430,2,432,0.34,217940
Gujarat,52,Jamalpur - Khadia,7 Sarfrajhusen Sabirhusen Ansari,MALE,42,GENERAL,IND,Scissors,243,0,243,0.19,217940
Gujarat,52,Jamalpur - Khadia,8 Mehbub Mohamadbhai Rangrej,MALE,67,GENERAL,IND,Pineapple,194,0,194,0.15,217940
Gujarat,52,Jamalpur - Khadia,9 Sanjuben Sohanlal Regar,FEMALE,33,GENERAL,JSDP,Tyres,192,1,193,0.15,217940
TURN OUT,,,,,,TOTAL:,,,126910,566,127476,58.49,
Gujarat,53,Maninagar,1 Amul Bhatt,MALE,63,GENERAL,BJP,Lotus,112527,556,113083,73.28,277187
Gujarat,53,Maninagar,2 C.m. Rajput,MALE,61,GENERAL,INC,Hand,22226,129,22355,14.49,277187
Gujarat,53,Maninagar,3 Vipulbhai Patel,MALE,48,GENERAL,AAAP,Broom,13980,204,14184,9.19,277187
Gujarat,53,Maninagar,4 Nota,,,,NOTA,NOTA,2638,22,2660,1.72,277187
Gujarat,53,Maninagar,5 Solanki Hareshkumar Hiralal,MALE,43,SC,BSP,Elephant,715,8,723,0.47,277187
Gujarat,53,Maninagar,6 Jigar Laxmanbhai Patel,MALE,33,GENERAL,GSNJP,CCTV Camera,605,0,605,0.39,277187
Gujarat,53,Maninagar,7 Rajendrakumar Patel,MALE,54,GENERAL,JSDP,Tyres,241,2,243,0.16,277187
Gujarat,53,Maninagar,8 Ajay Rameshbhai Koshti,MALE,29,GENERAL,JSVP,Scissors,202,4,206,0.13,277187
Gujarat,53,Maninagar,9 Bhatt Sunilkumar Narendrabhai,MALE,42,GENERAL,RTORP,Pressure cooker,119,9,128,0.08,277187
Gujarat,53,Maninagar,10 Mevada Dhaval Maheshbhai,MALE,34,GENERAL,AINHCP,Calculator,118,1,119,0.08,277187
TURN OUT,,,,,,TOTAL:,,,153371,935,154306,55.67,
Gujarat,54,Danilimda (SC),1 Shailesh Manubhai Parmar,MALE,53,SC,INC,Hand,68906,224,69130,44.13,266617
Gujarat,54,Danilimda (SC),2 Nareshbhai Shankarbhai Vyas( Satish Vyas),MALE,61,SC,BJP,Lotus,55381,262,55643,35.52,266617
Gujarat,54,Danilimda (SC),3 Kapadiya Dineshbhai Somabhai,MALE,61,SC,AAAP,Broom,22934,317,23251,14.84,266617
Gujarat,54,Danilimda (SC),4 Kaushikabahen Dilipbhai Parmar,FEMALE,37,SC,AIMIM,Kite,2464,6,2470,1.58,266617
Gujarat,54,Danilimda (SC),5 Nota,,,,NOTA,NOTA,2163,18,2181,1.39,266617
Gujarat,54,Danilimda (SC),6 Jamnaben Sureshbhai Vegda,FEMALE,57,SC,IND,Bucket,1492,9,1501,0.96,266617
Gujarat,54,Danilimda (SC),7 Sindhav Parsotambhai Gorabhai,MALE,61,SC,IND,Pot,731,7,738,0.47,266617
Gujarat,54,Danilimda (SC),8 Nileshkumar Keshavbhai Parmar,MALE,36,SC,JSDP,Tyres,513,4,517,0.33,266617
Gujarat,54,Danilimda (SC),9 Vaghela Vasantbhai Khodidas,MALE,43,SC,SWNTRABYKT,Mike,415,1,416,0.27,266617
Gujarat,54,Danilimda (SC),10 Vaghela Vikrambhai Mangalbhai,MALE,46,SC,RPWP,Camera,269,2,271,0.17,266617
Gujarat,54,Danilimda (SC),11 Chhanabhai Pashabhai Parmar,MALE,64,SC,GAGUP,Ganna kisan,243,0,243,0.16,266617
Gujarat,54,Danilimda (SC),12 Rathod Kankuben Muljibhai,FEMALE,56,SC,SDPI,Ship,192,1,193,0.12,266617
Gujarat,54,Danilimda (SC),13 Parmar Kasturbhai Ranchhodbhai,MALE,58,SC,PRJVJP,Truck,95,0,95,0.06,266617
TURN OUT,,,,,,TOTAL:,,,155798,851,156649,58.75,
Gujarat,55,Sabarmati,1 Patel Harshadbhai Ranchhodbhai (harshad Patel),MALE,59,GENERAL,BJP,Lotus,119779,423,120202,76.75,279208
Gujarat,55,Sabarmati,2 Dineshsinh Ganpatsinh Mahida,MALE,52,GENERAL,INC,Hand,21230,288,21518,13.74,279208
Gujarat,55,Sabarmati,3 Jashwantsinh Visaji Thakor,MALE,67,GENERAL,AAAP,Broom,10208,382,10590,6.76,279208
Gujarat,55,Sabarmati,4 Nota,,,,NOTA,NOTA,2257,18,2275,1.45,279208
Gujarat,55,Sabarmati,5 Solanki Dipakbhai Mulajibhai,MALE,52,GENERAL,BSP,Elephant,664,1,665,0.42,279208
Gujarat,55,Sabarmati,6 Shivabhai Bababhai Vaghela,MALE,60,SC,IND,Cot,363,1,364,0.23,279208
Gujarat,55,Sabarmati,7 Jiwanbhai Ramabhai Parmar,MALE,71,SC,DBSP,Kettle,291,4,295,0.19,279208
Gujarat,55,Sabarmati,8 Ganpatbhai Zinabhai Shah,MALE,70,GENERAL,JD(S),A lady farmer carrying paddy on her head,295,0,295,0.19,279208
Gujarat,55,Sabarmati,9 Gita Dahyaji Thakor,FEMALE,49,GENERAL,GAGUP,Ganna kisan,236,3,239,0.15,279208
Gujarat,55,Sabarmati,10 Nikhilkumar Thakkar,MALE,45,GENERAL,SaSP,Stethoscope,162,1,163,0.1,279208
TURN OUT,,,,,,TOTAL:,,,155485,1121,156606,56.09,
Gujarat,56,Asarwa (SC),1 Darshna M. Vaghela,FEMALE,50,SC,BJP,Lotus,79550,605,80155,64.13,218193
Gujarat,56,Asarwa (SC),2 Vipul Parmar,MALE,42,SC,INC,Hand,25697,285,25982,20.79,218193
Gujarat,56,Asarwa (SC),3 Mevada Jayantibhai Jethalal (j. J. Mevada),MALE,68,SC,AAAP,Broom,14774,691,15465,12.37,218193
Gujarat,56,Asarwa (SC),4 Nota,,,,NOTA,NOTA,1714,12,1726,1.38,218193
Gujarat,56,Asarwa (SC),5 Ravat Harishbhai Shakrabhai,MALE,59,SC,GAGUP,Ganna kisan,536,1,537,0.43,218193
Gujarat,56,Asarwa (SC),6 Falguni R. Hadiyel,FEMALE,27,SC,NIUP,Chain,484,3,487,0.39,218193
Gujarat,56,Asarwa (SC),7 Jagdish Shankarlal Koitiya,MALE,55,SC,IND,Diamond,351,1,352,0.28,218193
Gujarat,56,Asarwa (SC),8 Vankar Vasantkumar Nagjibhai (upesh),MALE,45,SC,BTJP,Trumpet,283,3,286,0.23,218193
TURN OUT,,,,,,TOTAL:,,,123389,1601,124990,57.28,
Gujarat,57,Daskroi,1 Babubhai Jamnadas Patel (b.j.p.),MALE,74,GENERAL,BJP,Lotus,158485,622,159107,62.93,391597
Gujarat,57,Daskroi,2 Umedji Budhaji Zala,MALE,35,GENERAL,INC,Hand,67135,335,67470,26.69,391597
Gujarat,57,Daskroi,3 Kirankumar Sureshchandra Patel,MALE,48,GENERAL,AAAP,Broom,19085,559,19644,7.77,391597
Gujarat,57,Daskroi,4 Nota,,,,NOTA,NOTA,4160,29,4189,1.66,391597
Gujarat,57,Daskroi,5 Kanani Dhruvinbhai Narsinhbhai,MALE,35,GENERAL,IND,Chess board,1108,3,1111,0.44,391597
Gujarat,57,Daskroi,6 Parihar Rajeshsing Jesingbhai,MALE,47,GENERAL,GAGUP,Ganna kisan,740,2,742,0.29,391597
Gujarat,57,Daskroi,7 Goswami Vishnugiri Somgiri,MALE,58,GENERAL,PRJVJP,Pot,555,3,558,0.22,391597
TURN OUT,,,,,,TOTAL:,,,251268,1553,252821,64.56,
Gujarat,58,Dholka,1 Kiritsinh Sardarsang Dabhi,MALE,63,GENERAL,BJP,Lotus,84213,560,84773,49.77,253826
Gujarat,58,Dholka,2 Ashvinbhai Kamshubhai Rathod,MALE,45,GENERAL,INC,Hand,70826,542,71368,41.9,253826
Gujarat,58,Dholka,3 Jatubha Bhurubha Gol,MALE,38,GENERAL,AAAP,Broom,4431,201,4632,2.72,253826
Gujarat,58,Dholka,4 Nota,,,,NOTA,NOTA,2319,6,2325,1.36,253826
Gujarat,58,Dholka,5 Thakor Arvindkumar Ranchhodbhai,MALE,36,GENERAL,GAGUP,Ganna kisan,2074,2,2076,1.22,253826
Gujarat,58,Dholka,6 Vhora Salimbhai Ismailbhai,MALE,37,GENERAL,IND,Tiller,1273,0,1273,0.75,253826
Gujarat,58,Dholka,7 Vidhyaben Bhailalbhai Pandav,FEMALE,38,SC,BSP,Elephant,1217,12,1229,0.72,253826
Gujarat,58,Dholka,8 Vhora Ikramudinbhai Bachubhai,MALE,37,GENERAL,IND,Auto- rickshaw,579,0,579,0.34,253826
Gujarat,58,Dholka,9 Rathod Manubhai Kanjibhai,MALE,66,SC,IND,Cot,377,1,378,0.22,253826
Gujarat,58,Dholka,10 Rathod Hasmukhbhai Kanubhai,MALE,40,GENERAL,IND,Camera,376,0,376,0.22,253826
Gujarat,58,Dholka,11 Parmar Vijaykumar Vajubhai,MALE,28,SC,IND,Pen nib with seven rays,301,2,303,0.18,253826
Gujarat,58,Dholka,12 Vaghela Ramanbhai Kaljibhai,MALE,47,GENERAL,IND,Throwing a javelin,292,3,295,0.17,253826
Gujarat,58,Dholka,13 Rathod Bharatbhai Ravjibhai,MALE,48,SC,IND,Table,234,0,234,0.14,253826
Gujarat,58,Dholka,14 Patel Yogeshkumar Nabhubhai,MALE,39,GENERAL,IND,Apple,196,0,196,0.12,253826
Gujarat,58,Dholka,15 Jogadia Vinodbhai Mavdas,MALE,64,SC,PRJVJP,Truck,154,1,155,0.09,253826
Gujarat,58,Dholka,16 Jadav Vijaykumar Govindbhai,MALE,47,SC,LGP,Box,139,0,139,0.08,253826
TURN OUT,,,,,,TOTAL:,,,169001,1330,170331,67.11,
Gujarat,59,Dhandhuka,1 Kalubhai Rupabhai Dabhi,MALE,63,GENERAL,BJP,Lotus,90982,546,91528,55.1,274194
Gujarat,59,Dhandhuka,2 Harpalsinh Jagdevsinh Chudasama,MALE,39,GENERAL,INC,Hand,56746,456,57202,34.44,274194
Gujarat,59,Dhandhuka,3 Chandubhai Mansangbhai Bamroliya,MALE,53,GENERAL,AAAP,Broom,9605,261,9866,5.94,274194
Gujarat,59,Dhandhuka,4 Nota,,,,NOTA,NOTA,2886,7,2893,1.74,274194
Gujarat,59,Dhandhuka,5 Jiniya Pravinbhai Mohanbhai,MALE,38,SC,BSP,Elephant,991,2,993,0.6,274194
Gujarat,59,Dhandhuka,6 Gohel Hareshkumar Arvindbhai,MALE,30,GENERAL,BTP,Auto- rickshaw,643,5,648,0.39,274194
Gujarat,59,Dhandhuka,7 Ashokbhai V. Patel,MALE,44,GENERAL,JSDP,Tyres,631,3,634,0.38,274194
Gujarat,59,Dhandhuka,8 Vaghela Rameshbhai Virsangbhai,MALE,44,GENERAL,IND,Coconut farm,626,0,626,0.38,274194
Gujarat,59,Dhandhuka,9 Gorahawa Roshaniben Prithviraj,FEMALE,25,GENERAL,CPI(M),"Hammer, sickle and star",489,0,489,0.29,274194
Gujarat,59,Dhandhuka,10 Ghoghari Gullammayudin Latifbhai,MALE,50,GENERAL,IND,Gas cylinder,464,3,467,0.28,274194
Gujarat,59,Dhandhuka,11 Ravjibhai Vallabhbhai Kaliya,MALE,32,GENERAL,VPP,Road roller,380,2,382,0.23,274194
Gujarat,59,Dhandhuka,12 Tulashibhai Puranbhai Solanki,MALE,43,SC,RTORP,Pressure cooker,370,0,370,0.22,274194
TURN OUT,,,,,,TOTAL:,,,164813,1285,166098,60.58,
Gujarat,60,Dasada (SC),1 P.k.parmar,MALE,51,SC,BJP,Lotus,75743,601,76344,45.56,264687
Gujarat,60,Dasada (SC),2 Naushad Solanki,MALE,50,SC,INC,Hand,73607,558,74165,44.26,264687
Gujarat,60,Dasada (SC),3 Arvindbhai Kalubhai Solanki,MALE,43,SC,AAAP,Broom,10060,264,10324,6.16,264687
Gujarat,60,Dasada (SC),4 Nota,,,,NOTA,NOTA,3126,21,3147,1.88,264687
Gujarat,60,Dasada (SC),5 R.b.vaghela,MALE,61,SC,IND,Batsman,1051,3,1054,0.63,264687
Gujarat,60,Dasada (SC),6 Solanki Kisanbhai Vajubhai,MALE,33,SC,BSP,Elephant,1039,2,1041,0.62,264687
Gujarat,60,Dasada (SC),7 Maurya Mitvardhan Naranbhai,MALE,31,SC,IND,Cot,501,0,501,0.3,264687
Gujarat,60,Dasada (SC),8 Maheshbhai Virjibhai Rathod,MALE,52,SC,ABTP,Spanner,433,3,436,0.26,264687
Gujarat,60,Dasada (SC),9 Anand P Rathod,MALE,41,SC,IND,Computer,308,4,312,0.19,264687
Gujarat,60,Dasada (SC),10 Makwana Ukabhai Amarabhai,MALE,60,SC,IND,Bucket,260,0,260,0.16,264687
TURN OUT,,,,,,TOTAL:,,,166128,1456,167584,63.31,
Gujarat,61,Limbdi,1 Kiritsinh Jitubha Rana,MALE,58,GENERAL,BJP,Lotus,80665,1100,81765,44.5,288069
Gujarat,61,Limbdi,2 Mayurbhai Merabhai Sakariya,MALE,40,GENERAL,AAAP,Broom,57529,1090,58619,31.9,288069
